Catalog Num,Course Level,Grade Group,Section,Subject,sumHeadcount
4900,4000-4999,A,7,EAE - Entertainment Arts & Engg,5
4900,4000-4999,A,4,EAE - Entertainment Arts & Engg,6
4900,4000-4999,A,3,EAE - Entertainment Arts & Engg,4
4900,4000-4999,A,2,EAE - Entertainment Arts & Engg,6
4900,4000-4999,A,1,EAE - Entertainment Arts & Engg,9
4950,4000-4999,B,4,EAE - Entertainment Arts & Engg,ds
4950,4000-4999,A,3,EAE - Entertainment Arts & Engg,ds
1250,1000-1999,Other,1,ECE - Electrical & Computer Engg,1
1250,1000-1999,W,1,ECE - Electrical & Computer Engg,6
1250,1000-1999,E,1,ECE - Electrical & Computer Engg,15
1250,1000-1999,D,1,ECE - Electrical & Computer Engg,5
1250,1000-1999,C,1,ECE - Electrical & Computer Engg,6
1250,1000-1999,B,1,ECE - Electrical & Computer Engg,14
1250,1000-1999,A,1,ECE - Electrical & Computer Engg,17
1900,1000-1999,Other,1,ECE - Electrical & Computer Engg,145
1900,1000-1999,W,1,ECE - Electrical & Computer Engg,3
2200,2000-2999,E,1,ECE - Electrical & Computer Engg,3
2200,2000-2999,D,1,ECE - Electrical & Computer Engg,1
2200,2000-2999,C,1,ECE - Electrical & Computer Engg,3
2200,2000-2999,B,1,ECE - Electrical & Computer Engg,5
2200,2000-2999,A,1,ECE - Electrical & Computer Engg,8
2210,2000-2999,W,1,ECE - Electrical & Computer Engg,3
2210,2000-2999,E,1,ECE - Electrical & Computer Engg,7
2210,2000-2999,D,1,ECE - Electrical & Computer Engg,6
2210,2000-2999,C,1,ECE - Electrical & Computer Engg,17
2210,2000-2999,B,1,ECE - Electrical & Computer Engg,18
2210,2000-2999,A,1,ECE - Electrical & Computer Engg,17
2240,2000-2999,Other,1,ECE - Electrical & Computer Engg,5
2240,2000-2999,C,1,ECE - Electrical & Computer Engg,9
2240,2000-2999,B,1,ECE - Electrical & Computer Engg,25
2240,2000-2999,A,1,ECE - Electrical & Computer Engg,22
2280,2000-2999,W,1,ECE - Electrical & Computer Engg,5
2280,2000-2999,E,1,ECE - Electrical & Computer Engg,3
2280,2000-2999,C,1,ECE - Electrical & Computer Engg,3
2280,2000-2999,B,1,ECE - Electrical & Computer Engg,10
2280,2000-2999,A,1,ECE - Electrical & Computer Engg,13
3030,3000-3999,W,1,ECE - Electrical & Computer Engg,1
3030,3000-3999,C,1,ECE - Electrical & Computer Engg,5
3030,3000-3999,B,1,ECE - Electrical & Computer Engg,8
3030,3000-3999,A,1,ECE - Electrical & Computer Engg,12
3300,3000-3999,Other,1,ECE - Electrical & Computer Engg,1
3300,3000-3999,E,1,ECE - Electrical & Computer Engg,1
3300,3000-3999,C,1,ECE - Electrical & Computer Engg,4
3300,3000-3999,B,1,ECE - Electrical & Computer Engg,10
3300,3000-3999,A,1,ECE - Electrical & Computer Engg,18
3500,3000-3999,W,1,ECE - Electrical & Computer Engg,1
3500,3000-3999,E,1,ECE - Electrical & Computer Engg,2
3500,3000-3999,D,1,ECE - Electrical & Computer Engg,3
3500,3000-3999,C,1,ECE - Electrical & Computer Engg,9
3500,3000-3999,B,1,ECE - Electrical & Computer Engg,17
3500,3000-3999,A,1,ECE - Electrical & Computer Engg,21
3530,3000-3999,E,1,ECE - Electrical & Computer Engg,5
3530,3000-3999,D,1,ECE - Electrical & Computer Engg,1
3530,3000-3999,C,1,ECE - Electrical & Computer Engg,12
3530,3000-3999,B,1,ECE - Electrical & Computer Engg,14
3530,3000-3999,A,1,ECE - Electrical & Computer Engg,7
3600,3000-3999,W,1,ECE - Electrical & Computer Engg,2
3600,3000-3999,E,1,ECE - Electrical & Computer Engg,5
3600,3000-3999,D,1,ECE - Electrical & Computer Engg,6
3600,3000-3999,C,1,ECE - Electrical & Computer Engg,15
3600,3000-3999,B,1,ECE - Electrical & Computer Engg,8
3600,3000-3999,A,1,ECE - Electrical & Computer Engg,7
3710,3000-3999,B,1,ECE - Electrical & Computer Engg,4
3710,3000-3999,A,1,ECE - Electrical & Computer Engg,21
3740,3000-3999,B,1,ECE - Electrical & Computer Engg,ds
3740,3000-3999,A,1,ECE - Electrical & Computer Engg,ds
3810,3000-3999,W,1,ECE - Electrical & Computer Engg,3
3810,3000-3999,E,1,ECE - Electrical & Computer Engg,5
3810,3000-3999,D,1,ECE - Electrical & Computer Engg,3
3810,3000-3999,C,1,ECE - Electrical & Computer Engg,11
3810,3000-3999,B,1,ECE - Electrical & Computer Engg,6
3810,3000-3999,A,1,ECE - Electrical & Computer Engg,6
3991,3000-3999,B,1,ECE - Electrical & Computer Engg,1
3991,3000-3999,A,1,ECE - Electrical & Computer Engg,29
4710,4000-4999,Other,1,ECE - Electrical & Computer Engg,1
4710,4000-4999,B,1,ECE - Electrical & Computer Engg,1
4710,4000-4999,A,1,ECE - Electrical & Computer Engg,11
4900,4000-4999,Other,1,ECE - Electrical & Computer Engg,4
4900,4000-4999,E,1,ECE - Electrical & Computer Engg,1
4900,4000-4999,C,1,ECE - Electrical & Computer Engg,2
4900,4000-4999,B,1,ECE - Electrical & Computer Engg,10
4900,4000-4999,A,1,ECE - Electrical & Computer Engg,41
4970,4000-4999,Other,3,ECE - Electrical & Computer Engg,ds
4970,4000-4999,Other,2,ECE - Electrical & Computer Engg,ds
4970,4000-4999,Other,1,ECE - Electrical & Computer Engg,ds
4970,4000-4999,A,5,ECE - Electrical & Computer Engg,ds
4970,4000-4999,A,4,ECE - Electrical & Computer Engg,ds
4990,4000-4999,A,79,ECE - Electrical & Computer Engg,22
4991,4000-4999,A,1,ECE - Electrical & Computer Engg,ds
4998,4000-4999,A,1,ECE - Electrical & Computer Engg,ds
4999,4000-4999,A,1,ECE - Electrical & Computer Engg,ds
5074,5000-5999,E,1,ECE - Electrical & Computer Engg,ds
5074,5000-5999,B,1,ECE - Electrical & Computer Engg,ds
5320,5000-5999,E,1,ECE - Electrical & Computer Engg,2
5320,5000-5999,B,1,ECE - Electrical & Computer Engg,3
5320,5000-5999,A,1,ECE - Electrical & Computer Engg,15
5331,5000-5999,A,1,ECE - Electrical & Computer Engg,5
5350,5000-5999,B,1,ECE - Electrical & Computer Engg,4
5350,5000-5999,A,1,ECE - Electrical & Computer Engg,3
5410,5000-5999,W,1,ECE - Electrical & Computer Engg,1
5410,5000-5999,E,90,ECE - Electrical & Computer Engg,ds
5410,5000-5999,C,1,ECE - Electrical & Computer Engg,1
5410,5000-5999,B,1,ECE - Electrical & Computer Engg,13
5410,5000-5999,A,90,ECE - Electrical & Computer Engg,ds
5410,5000-5999,A,1,ECE - Electrical & Computer Engg,8
5510,5000-5999,Other,1,ECE - Electrical & Computer Engg,1
5510,5000-5999,C,1,ECE - Electrical & Computer Engg,5
5510,5000-5999,B,1,ECE - Electrical & Computer Engg,5
5510,5000-5999,A,90,ECE - Electrical & Computer Engg,ds
5510,5000-5999,A,1,ECE - Electrical & Computer Engg,14
5610,5000-5999,Other,1,ECE - Electrical & Computer Engg,1
5610,5000-5999,D,1,ECE - Electrical & Computer Engg,1
5610,5000-5999,C,1,ECE - Electrical & Computer Engg,2
5610,5000-5999,B,1,ECE - Electrical & Computer Engg,4
5610,5000-5999,A,1,ECE - Electrical & Computer Engg,9
5630,5000-5999,W,1,ECE - Electrical & Computer Engg,1
5630,5000-5999,C,1,ECE - Electrical & Computer Engg,2
5630,5000-5999,B,1,ECE - Electrical & Computer Engg,7
5630,5000-5999,A,1,ECE - Electrical & Computer Engg,4
5710,5000-5999,W,1,ECE - Electrical & Computer Engg,4
5710,5000-5999,C,1,ECE - Electrical & Computer Engg,1
5710,5000-5999,B,1,ECE - Electrical & Computer Engg,7
5710,5000-5999,A,1,ECE - Electrical & Computer Engg,10
5720,5000-5999,W,1,ECE - Electrical & Computer Engg,1
5720,5000-5999,C,1,ECE - Electrical & Computer Engg,2
5720,5000-5999,B,1,ECE - Electrical & Computer Engg,3
5720,5000-5999,A,1,ECE - Electrical & Computer Engg,2
5745,5000-5999,W,1,ECE - Electrical & Computer Engg,ds
5745,5000-5999,C,1,ECE - Electrical & Computer Engg,ds
5745,5000-5999,A,1,ECE - Electrical & Computer Engg,ds
5960,5000-5999,W,4,ECE - Electrical & Computer Engg,ds
5960,5000-5999,C,1,ECE - Electrical & Computer Engg,2
5960,5000-5999,B,4,ECE - Electrical & Computer Engg,ds
5960,5000-5999,B,2,ECE - Electrical & Computer Engg,ds
5960,5000-5999,B,1,ECE - Electrical & Computer Engg,8
5960,5000-5999,A,3,ECE - Electrical & Computer Engg,ds
5960,5000-5999,A,2,ECE - Electrical & Computer Engg,ds
5960,5000-5999,A,1,ECE - Electrical & Computer Engg,6
1022,1000-1999,W,1,ENGIN - Engineering,1
1022,1000-1999,E,1,ENGIN - Engineering,5
1022,1000-1999,C,1,ENGIN - Engineering,3
1022,1000-1999,B,1,ENGIN - Engineering,8
1022,1000-1999,A,1,ENGIN - Engineering,33
5020,5000-5999,B,1,ENGIN - Engineering,8
5020,5000-5999,A,1,ENGIN - Engineering,10
5790,5000-5999,Other,1,ENGIN - Engineering,3
5790,5000-5999,A,1,ENGIN - Engineering,2
1000,1000-1999,Other,1,ME EN - Mechanical Engineering,1
1000,1000-1999,W,9,ME EN - Mechanical Engineering,2
1000,1000-1999,W,1,ME EN - Mechanical Engineering,1
1000,1000-1999,E,9,ME EN - Mechanical Engineering,1
1000,1000-1999,E,5,ME EN - Mechanical Engineering,1
1000,1000-1999,D,1,ME EN - Mechanical Engineering,3
1000,1000-1999,C,9,ME EN - Mechanical Engineering,3
1000,1000-1999,C,5,ME EN - Mechanical Engineering,3
1000,1000-1999,C,1,ME EN - Mechanical Engineering,2
1000,1000-1999,B,9,ME EN - Mechanical Engineering,13
1000,1000-1999,B,5,ME EN - Mechanical Engineering,19
1000,1000-1999,B,1,ME EN - Mechanical Engineering,26
1000,1000-1999,A,9,ME EN - Mechanical Engineering,45
1000,1000-1999,A,5,ME EN - Mechanical Engineering,46
1000,1000-1999,A,1,ME EN - Mechanical Engineering,35
1005,1000-1999,Other,1,ME EN - Mechanical Engineering,1
1005,1000-1999,W,1,ME EN - Mechanical Engineering,1
1005,1000-1999,E,1,ME EN - Mechanical Engineering,1
1005,1000-1999,C,1,ME EN - Mechanical Engineering,1
1005,1000-1999,A,1,ME EN - Mechanical Engineering,5
1010,1000-1999,W,1,ME EN - Mechanical Engineering,5
1010,1000-1999,E,1,ME EN - Mechanical Engineering,3
1010,1000-1999,D,1,ME EN - Mechanical Engineering,6
1010,1000-1999,C,1,ME EN - Mechanical Engineering,8
1010,1000-1999,B,1,ME EN - Mechanical Engineering,17
1010,1000-1999,A,1,ME EN - Mechanical Engineering,26
2010,2000-2999,Other,1,ME EN - Mechanical Engineering,1
2010,2000-2999,W,1,ME EN - Mechanical Engineering,6
2010,2000-2999,E,1,ME EN - Mechanical Engineering,12
2010,2000-2999,D,1,ME EN - Mechanical Engineering,11
2010,2000-2999,C,1,ME EN - Mechanical Engineering,39
2010,2000-2999,B,1,ME EN - Mechanical Engineering,33
2010,2000-2999,A,1,ME EN - Mechanical Engineering,22
2030,2000-2999,D,1,ME EN - Mechanical Engineering,2
2030,2000-2999,C,1,ME EN - Mechanical Engineering,26
2030,2000-2999,B,1,ME EN - Mechanical Engineering,32
2030,2000-2999,A,1,ME EN - Mechanical Engineering,24
2450,2000-2999,W,1,ME EN - Mechanical Engineering,4
2450,2000-2999,E,1,ME EN - Mechanical Engineering,3
2450,2000-2999,D,1,ME EN - Mechanical Engineering,1
2450,2000-2999,C,1,ME EN - Mechanical Engineering,19
2450,2000-2999,B,1,ME EN - Mechanical Engineering,42
2450,2000-2999,A,1,ME EN - Mechanical Engineering,46
2550,2000-2999,Other,1,ME EN - Mechanical Engineering,1
2550,2000-2999,W,1,ME EN - Mechanical Engineering,2
2550,2000-2999,E,1,ME EN - Mechanical Engineering,1
2550,2000-2999,D,1,ME EN - Mechanical Engineering,2
2550,2000-2999,C,1,ME EN - Mechanical Engineering,18
2550,2000-2999,B,1,ME EN - Mechanical Engineering,39
2550,2000-2999,A,1,ME EN - Mechanical Engineering,15
2650,2000-2999,W,1,ME EN - Mechanical Engineering,1
2650,2000-2999,D,1,ME EN - Mechanical Engineering,2
2650,2000-2999,C,1,ME EN - Mechanical Engineering,7
2650,2000-2999,B,1,ME EN - Mechanical Engineering,45
2650,2000-2999,A,1,ME EN - Mechanical Engineering,42
2950,2000-2999,Other,1,ME EN - Mechanical Engineering,ds
2950,2000-2999,W,1,ME EN - Mechanical Engineering,ds
2950,2000-2999,A,1,ME EN - Mechanical Engineering,ds
2960,2000-2999,E,1,ME EN - Mechanical Engineering,1
2960,2000-2999,B,3,ME EN - Mechanical Engineering,1
2960,2000-2999,B,2,ME EN - Mechanical Engineering,1
2960,2000-2999,A,3,ME EN - Mechanical Engineering,5
2960,2000-2999,A,2,ME EN - Mechanical Engineering,4
2960,2000-2999,A,1,ME EN - Mechanical Engineering,5
3000,3000-3999,E,1,ME EN - Mechanical Engineering,3
3000,3000-3999,D,1,ME EN - Mechanical Engineering,3
3000,3000-3999,C,1,ME EN - Mechanical Engineering,26
3000,3000-3999,B,1,ME EN - Mechanical Engineering,46
3000,3000-3999,A,1,ME EN - Mechanical Engineering,11
3210,3000-3999,C,1,ME EN - Mechanical Engineering,ds
3210,3000-3999,B,1,ME EN - Mechanical Engineering,ds
3220,3000-3999,W,1,ME EN - Mechanical Engineering,4
3220,3000-3999,E,1,ME EN - Mechanical Engineering,9
3220,3000-3999,D,1,ME EN - Mechanical Engineering,4
3220,3000-3999,C,1,ME EN - Mechanical Engineering,23
3220,3000-3999,B,1,ME EN - Mechanical Engineering,52
3220,3000-3999,A,1,ME EN - Mechanical Engineering,38
3230,3000-3999,D,1,ME EN - Mechanical Engineering,1
3230,3000-3999,C,1,ME EN - Mechanical Engineering,10
3230,3000-3999,B,1,ME EN - Mechanical Engineering,25
3230,3000-3999,A,1,ME EN - Mechanical Engineering,24
3300,3000-3999,Other,1,ME EN - Mechanical Engineering,1
3300,3000-3999,W,1,ME EN - Mechanical Engineering,4
3300,3000-3999,E,1,ME EN - Mechanical Engineering,6
3300,3000-3999,D,1,ME EN - Mechanical Engineering,8
3300,3000-3999,C,1,ME EN - Mechanical Engineering,24
3300,3000-3999,B,1,ME EN - Mechanical Engineering,57
3300,3000-3999,A,1,ME EN - Mechanical Engineering,23
3400,3000-3999,Other,2,ME EN - Mechanical Engineering,6
3400,3000-3999,Other,1,ME EN - Mechanical Engineering,4
3400,3000-3999,W,1,ME EN - Mechanical Engineering,3
3400,3000-3999,E,1,ME EN - Mechanical Engineering,1
3400,3000-3999,D,2,ME EN - Mechanical Engineering,1
3400,3000-3999,D,1,ME EN - Mechanical Engineering,1
3400,3000-3999,C,2,ME EN - Mechanical Engineering,2
3400,3000-3999,C,1,ME EN - Mechanical Engineering,13
3400,3000-3999,B,2,ME EN - Mechanical Engineering,9
3400,3000-3999,B,1,ME EN - Mechanical Engineering,41
3400,3000-3999,A,2,ME EN - Mechanical Engineering,3
3400,3000-3999,A,1,ME EN - Mechanical Engineering,22
3600,3000-3999,W,1,ME EN - Mechanical Engineering,1
3600,3000-3999,E,1,ME EN - Mechanical Engineering,3
3600,3000-3999,D,1,ME EN - Mechanical Engineering,2
3600,3000-3999,C,1,ME EN - Mechanical Engineering,9
3600,3000-3999,B,1,ME EN - Mechanical Engineering,32
3600,3000-3999,A,1,ME EN - Mechanical Engineering,26
3610,3000-3999,Other,1,ME EN - Mechanical Engineering,1
3610,3000-3999,W,1,ME EN - Mechanical Engineering,8
3610,3000-3999,E,1,ME EN - Mechanical Engineering,4
3610,3000-3999,D,1,ME EN - Mechanical Engineering,2
3610,3000-3999,C,1,ME EN - Mechanical Engineering,46
3610,3000-3999,B,1,ME EN - Mechanical Engineering,31
3610,3000-3999,A,1,ME EN - Mechanical Engineering,22
3650,3000-3999,W,1,ME EN - Mechanical Engineering,1
3650,3000-3999,E,1,ME EN - Mechanical Engineering,3
3650,3000-3999,D,1,ME EN - Mechanical Engineering,2
3650,3000-3999,C,1,ME EN - Mechanical Engineering,6
3650,3000-3999,B,1,ME EN - Mechanical Engineering,46
3650,3000-3999,A,1,ME EN - Mechanical Engineering,10
3700,3000-3999,E,1,ME EN - Mechanical Engineering,1
3700,3000-3999,D,1,ME EN - Mechanical Engineering,1
3700,3000-3999,C,1,ME EN - Mechanical Engineering,2
3700,3000-3999,B,1,ME EN - Mechanical Engineering,5
3710,3000-3999,C,1,ME EN - Mechanical Engineering,5
3710,3000-3999,B,1,ME EN - Mechanical Engineering,23
3710,3000-3999,A,1,ME EN - Mechanical Engineering,11
3950,3000-3999,E,2,ME EN - Mechanical Engineering,ds
3950,3000-3999,A,5,ME EN - Mechanical Engineering,ds
4000,4000-4999,C,1,ME EN - Mechanical Engineering,1
4000,4000-4999,B,1,ME EN - Mechanical Engineering,50
4000,4000-4999,A,1,ME EN - Mechanical Engineering,55
4010,4000-4999,D,1,ME EN - Mechanical Engineering,3
4010,4000-4999,C,1,ME EN - Mechanical Engineering,21
4010,4000-4999,B,1,ME EN - Mechanical Engineering,21
4010,4000-4999,A,1,ME EN - Mechanical Engineering,24
5000,5000-5999,W,1,ME EN - Mechanical Engineering,1
5000,5000-5999,C,1,ME EN - Mechanical Engineering,5
5000,5000-5999,B,1,ME EN - Mechanical Engineering,12
5000,5000-5999,A,1,ME EN - Mechanical Engineering,7
5100,5000-5999,B,1,ME EN - Mechanical Engineering,10
5100,5000-5999,A,1,ME EN - Mechanical Engineering,9
5130,5000-5999,C,1,ME EN - Mechanical Engineering,2
5130,5000-5999,B,1,ME EN - Mechanical Engineering,6
5130,5000-5999,A,1,ME EN - Mechanical Engineering,7
5200,5000-5999,W,1,ME EN - Mechanical Engineering,1
5200,5000-5999,E,1,ME EN - Mechanical Engineering,1
5200,5000-5999,D,1,ME EN - Mechanical Engineering,1
5200,5000-5999,C,1,ME EN - Mechanical Engineering,6
5200,5000-5999,B,1,ME EN - Mechanical Engineering,21
5200,5000-5999,A,1,ME EN - Mechanical Engineering,4
5205,5000-5999,E,1,ME EN - Mechanical Engineering,1
5205,5000-5999,C,1,ME EN - Mechanical Engineering,1
5205,5000-5999,B,1,ME EN - Mechanical Engineering,3
5205,5000-5999,A,1,ME EN - Mechanical Engineering,5
5220,5000-5999,D,1,ME EN - Mechanical Engineering,1
5220,5000-5999,C,1,ME EN - Mechanical Engineering,4
5220,5000-5999,B,1,ME EN - Mechanical Engineering,9
5220,5000-5999,A,1,ME EN - Mechanical Engineering,7
5250,5000-5999,W,1,ME EN - Mechanical Engineering,1
5250,5000-5999,D,1,ME EN - Mechanical Engineering,1
5250,5000-5999,C,1,ME EN - Mechanical Engineering,3
5250,5000-5999,B,1,ME EN - Mechanical Engineering,16
5250,5000-5999,A,1,ME EN - Mechanical Engineering,5
5300,5000-5999,W,1,ME EN - Mechanical Engineering,1
5300,5000-5999,C,1,ME EN - Mechanical Engineering,2
5300,5000-5999,B,1,ME EN - Mechanical Engineering,30
5300,5000-5999,A,1,ME EN - Mechanical Engineering,9
5500,5000-5999,C,1,ME EN - Mechanical Engineering,1
5500,5000-5999,B,1,ME EN - Mechanical Engineering,6
5500,5000-5999,A,1,ME EN - Mechanical Engineering,1
5510,5000-5999,C,1,ME EN - Mechanical Engineering,1
5510,5000-5999,B,1,ME EN - Mechanical Engineering,15
5510,5000-5999,A,1,ME EN - Mechanical Engineering,13
5535,5000-5999,C,1,ME EN - Mechanical Engineering,4
5535,5000-5999,B,1,ME EN - Mechanical Engineering,9
5535,5000-5999,A,1,ME EN - Mechanical Engineering,5
5620,5000-5999,B,1,ME EN - Mechanical Engineering,3
5620,5000-5999,A,1,ME EN - Mechanical Engineering,6
5630,5000-5999,B,1,ME EN - Mechanical Engineering,ds
5630,5000-5999,A,1,ME EN - Mechanical Engineering,ds
5700,5000-5999,B,1,ME EN - Mechanical Engineering,ds
5700,5000-5999,A,1,ME EN - Mechanical Engineering,ds
5800,5000-5999,B,1,ME EN - Mechanical Engineering,13
5800,5000-5999,A,1,ME EN - Mechanical Engineering,6
5910,5000-5999,Other,4,ME EN - Mechanical Engineering,ds
5910,5000-5999,Other,3,ME EN - Mechanical Engineering,ds
5910,5000-5999,Other,2,ME EN - Mechanical Engineering,ds
5910,5000-5999,Other,1,ME EN - Mechanical Engineering,ds
5930,5000-5999,Other,11,ME EN - Mechanical Engineering,ds
5930,5000-5999,A,33,ME EN - Mechanical Engineering,ds
5950,5000-5999,A,38,ME EN - Mechanical Engineering,ds
5950,5000-5999,A,33,ME EN - Mechanical Engineering,ds
5960,5000-5999,B,3,ME EN - Mechanical Engineering,28
5960,5000-5999,A,6,ME EN - Mechanical Engineering,ds
5960,5000-5999,A,5,ME EN - Mechanical Engineering,ds
5960,5000-5999,A,4,ME EN - Mechanical Engineering,ds
5960,5000-5999,A,3,ME EN - Mechanical Engineering,9
1800,1000-1999,W,1,MSE - Materials Science And Engg,1
1800,1000-1999,B,1,MSE - Materials Science And Engg,3
1800,1000-1999,A,1,MSE - Materials Science And Engg,16
2010,2000-2999,W,1,MSE - Materials Science And Engg,3
2010,2000-2999,E,1,MSE - Materials Science And Engg,1
2010,2000-2999,D,1,MSE - Materials Science And Engg,1
2010,2000-2999,C,1,MSE - Materials Science And Engg,3
2010,2000-2999,B,1,MSE - Materials Science And Engg,7
2010,2000-2999,A,1,MSE - Materials Science And Engg,9
2160,2000-2999,W,1,MSE - Materials Science And Engg,9
2160,2000-2999,E,1,MSE - Materials Science And Engg,8
2160,2000-2999,D,1,MSE - Materials Science And Engg,6
2160,2000-2999,C,1,MSE - Materials Science And Engg,23
2160,2000-2999,B,1,MSE - Materials Science And Engg,31
2160,2000-2999,A,1,MSE - Materials Science And Engg,39
2170,2000-2999,W,1,MSE - Materials Science And Engg,1
2170,2000-2999,E,1,MSE - Materials Science And Engg,2
2170,2000-2999,D,1,MSE - Materials Science And Engg,5
2170,2000-2999,C,1,MSE - Materials Science And Engg,6
2170,2000-2999,B,1,MSE - Materials Science And Engg,5
2170,2000-2999,A,1,MSE - Materials Science And Engg,5
3010,3000-3999,E,1,MSE - Materials Science And Engg,1
3010,3000-3999,B,1,MSE - Materials Science And Engg,8
3010,3000-3999,A,1,MSE - Materials Science And Engg,7
3032,3000-3999,W,1,MSE - Materials Science And Engg,1
3032,3000-3999,E,1,MSE - Materials Science And Engg,1
3032,3000-3999,D,1,MSE - Materials Science And Engg,4
3032,3000-3999,C,1,MSE - Materials Science And Engg,7
3032,3000-3999,B,1,MSE - Materials Science And Engg,6
3032,3000-3999,A,1,MSE - Materials Science And Engg,7
3210,3000-3999,W,1,MSE - Materials Science And Engg,1
3210,3000-3999,E,1,MSE - Materials Science And Engg,1
3210,3000-3999,C,1,MSE - Materials Science And Engg,9
3210,3000-3999,B,1,MSE - Materials Science And Engg,6
3210,3000-3999,A,1,MSE - Materials Science And Engg,6
3410,3000-3999,Other,1,MSE - Materials Science And Engg,1
3410,3000-3999,E,1,MSE - Materials Science And Engg,1
3410,3000-3999,C,1,MSE - Materials Science And Engg,2
3410,3000-3999,B,1,MSE - Materials Science And Engg,12
3410,3000-3999,A,1,MSE - Materials Science And Engg,18
4999,4000-4999,Other,1,MSE - Materials Science And Engg,ds
5050,5000-5999,A,2,MSE - Materials Science And Engg,ds
5050,5000-5999,A,1,MSE - Materials Science And Engg,ds
5073,5000-5999,B,1,MSE - Materials Science And Engg,2
5073,5000-5999,A,1,MSE - Materials Science And Engg,6
5074,5000-5999,B,1,MSE - Materials Science And Engg,3
5074,5000-5999,A,1,MSE - Materials Science And Engg,5
5098,5000-5999,Other,1,MSE - Materials Science And Engg,18
5353,5000-5999,B,1,MSE - Materials Science And Engg,ds
5475,5000-5999,A,1,MSE - Materials Science And Engg,ds
3000,3000-3999,Other,1,NUCL - Nuclear Engineering,1
3000,3000-3999,D,1,NUCL - Nuclear Engineering,1
3000,3000-3999,C,1,NUCL - Nuclear Engineering,5
3000,3000-3999,B,1,NUCL - Nuclear Engineering,8
3000,3000-3999,A,1,NUCL - Nuclear Engineering,13
4900,4000-4999,A,2,NUCL - Nuclear Engineering,7
5000,5000-5999,B,1,NUCL - Nuclear Engineering,1
5000,5000-5999,A,1,NUCL - Nuclear Engineering,5
5030,5000-5999,B,1,NUCL - Nuclear Engineering,ds
5100,5000-5999,W,1,NUCL - Nuclear Engineering,1
5100,5000-5999,B,1,NUCL - Nuclear Engineering,1
5100,5000-5999,A,1,NUCL - Nuclear Engineering,12
